collegetier,par_mean,kid_mean,k_q1,k_q2,k_q3,k_q4,k_q5
9,71407.30469,36955.59245,0.094913557,0.18118852,0.22696826,0.31079042,0.18613933
9,51348.22933,23966.72174,0.17916328,0.26362416,0.32098001,0.16998942,0.066243127
9,115748.1769,35527.0521,0.17754702,0.17393225,0.19588888,0.23793732,0.21469444
9,85426.16775,34849.05194,0.15458477,0.18494865,0.21351016,0.2379211,0.20903537
9,54350.17325,22405.37376,0.17507052,0.32721341,0.30321392,0.15044673,0.044055354
9,57052.26473,27850.09249,0.17315368,0.25188005,0.26268756,0.22625262,0.086026058
9,54833.30154,24777.40324,0.18402761,0.25493655,0.31443998,0.18845995,0.058135904
9,110710.9732,36659.7163,0.1371635,0.16814744,0.227239,0.24487761,0.22257251
9,69988.31968,32454.44816,0.14339858,0.20938563,0.25485441,0.22999336,0.162368
9,78956.25672,27068.71581,0.23977448,0.22569771,0.218725,0.20335905,0.11244372
9,59779.38897,30197.23791,0.19227372,0.21064156,0.23828498,0.20745821,0.15134154
9,98393.73698,37740.28516,0.13696006,0.16947019,0.22461745,0.24950537,0.21944684
9,56043.5612,30228.36849,0.12355725,0.26672548,0.28244632,0.20390928,0.12336168
9,82128.57716,35464.62282,0.13322656,0.18646096,0.26051575,0.26081795,0.15897883
9,83699.42251,32924.79135,0.12782721,0.19932301,0.26511574,0.24900489,0.15872914
9,65639.15702,32317.14838,0.13045654,0.19638947,0.27483082,0.2486558,0.14966726
9,50871.69496,23760.01917,0.14913514,0.31733361,0.28223053,0.18671222,0.064588621
9,72906.49635,33033.34732,0.095803663,0.19322243,0.27542287,0.2757318,0.15981936
9,99363.34578,36356.59915,0.137784,0.17065057,0.20296873,0.25422239,0.23437434
9,91458.08242,33092.91824,0.15262306,0.2050736,0.22532323,0.2434767,0.17350349
9,89922.42598,39739.54392,0.1343396,0.1649189,0.19653991,0.24358137,0.26062027
9,75037.47083,29062.36504,0.1420511,0.23484565,0.28470773,0.22593802,0.11245741
9,61632.16192,36638.49571,0.11718035,0.19076833,0.25939399,0.23094228,0.20171496
9,72196.76604,30182.94156,0.14087665,0.21241622,0.27708152,0.23202571,0.13759996
9,60475.57576,28749.88388,0.14404634,0.21662515,0.30948031,0.2235759,0.1062723
9,108409.5196,34171.06008,0.19569063,0.20259027,0.20937242,0.21219584,0.18015087
9,46309.01563,26034.41081,0.14590867,0.30486721,0.29247048,0.16628107,0.090472527
9,67122.77017,32407.66945,0.153871,0.2128024,0.24849407,0.22461016,0.16022244
9,54408.81641,30523.70898,0.12211274,0.22724085,0.33571824,0.18796961,0.12695846
9,75533.3903,26550.33184,0.16139145,0.2400161,0.31730363,0.19152415,0.089764677
9,69268.23958,47342.70964,0.063045427,0.13094988,0.21966954,0.27121481,0.31512022
9,69534.94462,29831.30184,0.13393891,0.21236727,0.32086435,0.21474144,0.11808795
9,56676.10854,26922.10481,0.22163519,0.25230595,0.22678326,0.17295264,0.12632306
9,67192.78971,32302.19059,0.13745929,0.20379652,0.25883073,0.23386419,0.16604912
9,86939.69085,33958.08164,0.13036594,0.18331505,0.25813821,0.26262605,0.16555494
9,92759.91927,36139.33073,0.15634313,0.16690744,0.22422293,0.26003829,0.19248831
9,66213.10417,26373.26367,0.16121647,0.27414468,0.25456357,0.17598878,0.13408653
9,95532.72385,34167.75012,0.19933453,0.2011566,0.191303,0.20373777,0.20446819
9,99038.23135,39560.5387,0.1551775,0.15967917,0.17231143,0.24935019,0.26348174
9,58065.27619,22878.31045,0.19189605,0.24987599,0.31271079,0.20245127,0.043065947
9,98504.89754,35392.71198,0.13912864,0.17611073,0.2197935,0.25321612,0.21175104
9,65607.30647,28801.72176,0.24360773,0.19771867,0.23017539,0.188168,0.1403303
9,79227.62971,36006.75365,0.088908508,0.17032637,0.25425747,0.2884776,0.19803005
9,96941.5433,39896.8557,0.14809905,0.16167547,0.18021393,0.24302876,0.26698282
9,57927.97458,32053.62814,0.1520839,0.19279683,0.25869051,0.22421378,0.17221497
9,73893.4438,30836.2989,0.13105039,0.20332789,0.2961475,0.24032366,0.12915061
9,40448.71094,19493.79622,0.1745695,0.38917038,0.28915522,0.087812476,0.059292402
9,81952.66067,32858.60214,0.16097651,0.18867925,0.23562996,0.24331237,0.17140193
9,76053.56088,36643.54248,0.17536509,0.17796308,0.2044552,0.2220137,0.22020298
9,80260.45608,31955.14569,0.1510414,0.19285782,0.24552491,0.24123201,0.16934395
9,52755.37216,23256.4634,0.23875019,0.24212234,0.27610126,0.16279806,0.080228291
9,81050.92463,31223.54659,0.2135714,0.20957428,0.20101294,0.19389647,0.181945
9,81025.3529,31780.20133,0.12842955,0.1982436,0.27097318,0.25417951,0.14817426
9,87524.17806,39916.38974,0.11372583,0.15489426,0.22339657,0.28019288,0.22779061
9,86412.95092,37194.80158,0.16564241,0.17439842,0.18323082,0.25080943,0.22591895
9,66139.2577,28502.209,0.13744175,0.22930555,0.28324804,0.2426475,0.10735714
9,92566.07741,36021.23094,0.13353935,0.16326861,0.23992148,0.26912093,0.19414958
9,84263.70204,31607.71427,0.14583582,0.19664393,0.28398374,0.23435608,0.13918042
9,96741.19955,42518.75172,0.15610519,0.15817294,0.17451952,0.20917884,0.30202344
9,60201.63909,25490.04655,0.16838033,0.26233265,0.27861843,0.2058624,0.084806249
9,85945.57142,35884.48154,0.12881829,0.16172564,0.23238513,0.27147821,0.20559272
9,68070.42786,34696.02307,0.14144643,0.18811181,0.23832136,0.24523267,0.1868878
9,64578.32568,39279.07177,0.17861901,0.19860411,0.1886234,0.1790759,0.25507754
9,104242.987,56607.40104,0.095924795,0.12423049,0.15720779,0.18697119,0.43566573
9,86112.28781,32729.0077,0.15189807,0.17863613,0.26759127,0.25486523,0.14700933
9,77415.73787,33488.00122,0.12326142,0.20051333,0.25742078,0.26434022,0.15446423
9,70251.93836,29818.8204,0.13303889,0.24334104,0.28441605,0.22470269,0.1145013
9,56690.36981,27957.37248,0.15409948,0.23365052,0.26464614,0.22772855,0.11987543
9,74786.25521,44439.22005,0.06918963,0.1380046,0.22391753,0.31216684,0.25672144
9,79873.58937,28978.89333,0.13844711,0.24995621,0.29729253,0.20360965,0.11069447
9,60546.97656,28831.26953,0.17714155,0.16689241,0.31399024,0.22160614,0.12036975
9,65564.478,28848.56468,0.12483807,0.24928175,0.26974267,0.23527099,0.12086648
9,92210.72963,36216.61883,0.14889583,0.17045486,0.22090766,0.24498169,0.21476001
9,68275.6875,31146.67057,0.13419406,0.23917302,0.2613495,0.18448202,0.18080153
9,70772.02253,50000.09357,0.072082512,0.10562779,0.18886471,0.29884365,0.33458135
9,58487.76362,28600.74159,0.13847195,0.23406053,0.28846636,0.23543619,0.10356504
9,58442.54818,24276.83008,0.17985556,0.30978236,0.24705996,0.17818281,0.085119344
9,86447.23163,31136.3279,0.16397154,0.21413811,0.25878277,0.20495006,0.1581575
9,68533.4043,34606.31318,0.087382689,0.16609174,0.28705344,0.30233312,0.15713908
9,83112.6157,32586.4954,0.16541182,0.19490591,0.2291034,0.23559856,0.17498034
9,82729.70385,33826.42491,0.13327712,0.18692572,0.25702602,0.24872661,0.17404445
9,74459.95701,35865.87861,0.084699839,0.16570954,0.27445531,0.30753717,0.16759819
9,58926.65234,32075.12435,0.15656064,0.19587414,0.23357588,0.26159549,0.15239388
9,60696.83141,36162.37853,0.089724258,0.16724578,0.26628661,0.28467646,0.19206695
9,72071.32867,34496.484,0.081693076,0.16375825,0.29676113,0.30229047,0.15549704
9,65116.7513,35827.09896,0.11507657,0.18450822,0.28703094,0.25664175,0.15674257
9,67862.71288,27778.02781,0.16556764,0.22892128,0.29230115,0.2007115,0.11249843
9,60902.81641,32636.38324,0.16659519,0.19877422,0.24771221,0.21512303,0.17179546
9,81895.47917,37163.46484,0.10046229,0.16629764,0.25721011,0.29157102,0.18445896
9,74604.52107,38223.69726,0.12277092,0.18553977,0.25048712,0.24368718,0.19751486
9,56321.49892,33638.00656,0.14070906,0.19917107,0.27079305,0.22199039,0.16733645
9,54520.09635,25252.86133,0.14889981,0.27761957,0.30452871,0.18490686,0.08404509
9,81019.68936,33212.63501,0.13679036,0.18028504,0.2487728,0.25646195,0.17768973
9,70758.58425,34816.1671,0.15025188,0.18029119,0.24511915,0.23773074,0.18660715
9,104177.4898,41326.55892,0.14569658,0.15167555,0.17703786,0.24033985,0.28525028
9,76549.24514,36219.92138,0.15084483,0.19010878,0.22052419,0.22329116,0.21523109
9,57245.83317,24423.65269,0.22340725,0.2774047,0.24857627,0.13485235,0.11575949
9,62865.92848,30914.05494,0.1646388,0.23298712,0.23681557,0.21300396,0.15255471
9,84431.5849,34333.88828,0.16163196,0.1870925,0.23021741,0.23448482,0.18657325
9,60659.97496,34195.97978,0.15336071,0.21279198,0.2299356,0.21038987,0.19352186
9,74053.16262,42043.96161,0.076637678,0.13405752,0.22829103,0.31457683,0.24643691
9,61772.19531,41156.84896,0.098788008,0.14936811,0.21871918,0.26331326,0.26981139
9,65531.41167,30860.07053,0.13737273,0.22198245,0.28225368,0.23236123,0.12602994
9,76535.10938,32229.0612,0.11628962,0.19840842,0.28246635,0.24919823,0.15363728
9,81155.06486,29780.2391,0.15517372,0.23595893,0.23589264,0.23858994,0.13438483
9,114727.3023,36576.63739,0.16920923,0.18153712,0.19762953,0.24715987,0.20446421
9,114306.8446,32098.64935,0.1642734,0.2119911,0.22811329,0.22679633,0.16882578
9,100383.645,37802.77984,0.15738371,0.16406877,0.201455,0.23895141,0.23814118
9,90997.69341,37615.59641,0.14569321,0.17773201,0.21152437,0.21971074,0.24533981
9,61187.68635,42225.4967,0.16070619,0.16299045,0.18207127,0.20907867,0.28515354
9,55462.18129,24778.49514,0.17786434,0.30081385,0.2750636,0.16021571,0.086042531
9,107335.2981,44142.78025,0.14554672,0.14064883,0.17776659,0.22468916,0.31134871
9,45798.27995,21379.99089,0.18491673,0.33093023,0.27756515,0.13782473,0.068763167
9,78697.10081,33958.64598,0.1586432,0.18362755,0.23499849,0.22925268,0.19347805
9,87773.75157,33661.75639,0.13517216,0.18933803,0.25781143,0.25415608,0.16352235
9,85847.29043,39148.96184,0.13619004,0.17827077,0.21340977,0.22059658,0.25153279
9,55230.72622,22875.32894,0.18498482,0.29085749,0.2839455,0.16962761,0.070584573
9,51102.92078,26217.33922,0.15550856,0.26299009,0.29541773,0.19657865,0.089505039
9,56280.88411,22205.60807,0.33888644,0.14522058,0.22136429,0.16418409,0.1303447
9,62016.71736,27636.20614,0.18671328,0.24437822,0.26203722,0.19423495,0.11263638
9,75005.68405,33324.52119,0.13152236,0.19705519,0.2524949,0.24618685,0.17274079
9,70040.3962,29882.63187,0.1424865,0.21181607,0.29964498,0.21848431,0.12756816
9,94223.16822,37108.57361,0.17706141,0.17680718,0.19312367,0.22049996,0.23250777
9,68149.20969,35761.60373,0.16702744,0.21257934,0.22034866,0.1873486,0.21269608
9,64953.11371,31104.77062,0.17559037,0.1961308,0.25122046,0.21879952,0.15825886
9,93404.85802,35182.8325,0.12018433,0.20159602,0.24831131,0.23695058,0.19295785
9,68739.46256,34430.09624,0.18281265,0.18700799,0.20739378,0.22171187,0.20107369
9,61150.71802,29131.34865,0.18554793,0.21425515,0.24068691,0.22824697,0.13126311
9,49697.75305,28811.84894,0.17721678,0.22635643,0.25453895,0.20709059,0.13479733
9,58868.54943,25592.20567,0.14666359,0.22843805,0.31423551,0.22682834,0.083834432
9,58957.18546,28703.56744,0.13322414,0.24566147,0.27772725,0.22205988,0.12132726
9,59847.32458,32533.6106,0.15653995,0.24475797,0.24370722,0.18092008,0.17407484
9,88311.23444,32039.95176,0.15760255,0.20939609,0.2783491,0.21090306,0.14374921
9,61798.30469,28502.21354,0.15502658,0.22758701,0.29540381,0.20327833,0.11870428
9,90468.86979,67282.66927,0.045591459,0.052475013,0.091174699,0.25771526,0.5530436
9,39558.17215,23152.78071,0.19887586,0.29334429,0.28729296,0.15532358,0.065163374
9,96920.71794,35334.97857,0.16636112,0.17169344,0.21489924,0.25043073,0.19661555
9,56907.48972,24352.85028,0.21151307,0.24487479,0.27166161,0.19294553,0.07900504
9,55941.88932,26672.5323,0.13469562,0.2377111,0.32505,0.22178678,0.080756433
9,88278.67477,32816.13484,0.13867049,0.17423053,0.26392898,0.26896125,0.15420875
9,83244.28541,35953.08136,0.1709449,0.15948047,0.19543165,0.25627652,0.21786648
9,76589.26876,31703.09332,0.1675729,0.19150424,0.25400183,0.2282567,0.15866433
9,58537.35534,21395.0877,0.22469859,0.30970219,0.25556704,0.15125956,0.058772676
9,77230.43083,29108.58249,0.1535629,0.22290894,0.27676013,0.2268656,0.11990242
9,78111.36347,50242.92867,0.069701955,0.088497207,0.13127306,0.25930536,0.45122236
9,92328.64998,30971.87856,0.19628757,0.20470601,0.22245058,0.21417613,0.16237973
9,71968.29948,28469.30924,0.18115759,0.25766477,0.23592702,0.19233954,0.13291098
9,60594.11979,32783.65299,0.15469728,0.19687845,0.22512719,0.23109517,0.19220193
9,74659.40437,37575.41404,0.13453914,0.17066124,0.19290559,0.25726092,0.2446332
9,68223.30086,27335.91029,0.16803494,0.23566721,0.27456102,0.21163519,0.11010174
9,56888.64031,36886.53736,0.17020768,0.18365097,0.17775585,0.23499979,0.23338565
9,80560.80776,34216.21698,0.19027594,0.18158022,0.20999995,0.20470878,0.21343511
9,77610.00586,30302.4978,0.15486196,0.20805703,0.26423165,0.25241643,0.12043293
9,83569.37114,35596.36718,0.14695695,0.16498476,0.23902917,0.24012029,0.20890871
9,86310.76223,41066.0084,0.15354919,0.16215831,0.20951518,0.24451467,0.23026258
9,66456.77577,26628.61011,0.14774148,0.22634447,0.31085891,0.22604747,0.089007631
9,55167.96019,34255.17664,0.13621993,0.21124639,0.22740284,0.22785938,0.19727147
9,68103.96463,31328.41836,0.13164194,0.19312873,0.27064124,0.27448052,0.1301076
9,124000.5778,39811.61653,0.14701353,0.17181589,0.175978,0.24383754,0.26135504
9,72739.63018,29592.17986,0.16049662,0.2147423,0.25753245,0.23819409,0.12903434
9,66161.42125,35137.83627,0.15259166,0.19543836,0.25389087,0.1964944,0.20158477
9,47062.92057,23527.81576,0.1450661,0.34007928,0.2360173,0.13095988,0.14787732
9,66649.18977,32711.76921,0.14140591,0.22653471,0.23048036,0.23013437,0.17144471
9,80759.60369,34206.08725,0.17732559,0.18877068,0.18810265,0.23628461,0.2095165
9,48710.82422,24587.59171,0.17847483,0.2869482,0.26368994,0.19902341,0.071863703
9,86778.82552,34668.10417,0.11838377,0.20047034,0.24209253,0.24589945,0.19315392
9,78606.05903,32678.30411,0.13563333,0.19480658,0.2672216,0.23647439,0.16586415
9,50902.11493,23405.17127,0.18772385,0.26825893,0.29228696,0.17989391,0.071836188
9,57731.04765,35389.4594,0.14241089,0.17750062,0.2269595,0.25452235,0.19860667
9,88848.0651,35852.38802,0.18795201,0.21308102,0.19529405,0.17940596,0.22426708
9,70440.70918,33074.54369,0.16381747,0.14910731,0.25518271,0.2713635,0.16052906
9,80882.55802,33397.399,0.18280157,0.19522502,0.20074613,0.22081977,0.20040745
9,65015.43515,29310.03388,0.16054572,0.21536332,0.2844952,0.22013229,0.11946356
9,36107.22202,24086.39235,0.15039833,0.31485486,0.27780843,0.18157043,0.075367965
9,47011.12357,28835.42803,0.17599437,0.25340748,0.229103,0.19568674,0.14580855
9,42674.92415,21695.17009,0.15680152,0.34471041,0.30499133,0.13637792,0.057118766
9,92191.87351,34260.60256,0.12672517,0.18926595,0.24711534,0.26363844,0.17325504
9,69514.49402,27917.10368,0.14244416,0.21990924,0.29884219,0.2456136,0.093190767
9,109559.1523,42396.11572,0.14726286,0.18177083,0.16897053,0.21405807,0.2879377
9,65339.98205,27559.98785,0.21263058,0.23671591,0.24619934,0.17623669,0.1282175
9,72336.59955,33879.90575,0.14622326,0.17937708,0.24348794,0.25466007,0.17625161
9,88410.17898,37237.95983,0.15149102,0.17382973,0.19586204,0.25269976,0.22611734
9,73761.44137,25928.07099,0.1792956,0.25219452,0.2750001,0.20649897,0.087010771
9,43613.11198,29364.43685,0.14203189,0.22445242,0.28544337,0.23137543,0.11669697
9,72228.89323,33516.16471,0.11035362,0.20461711,0.25050196,0.27588859,0.15863864
9,99770.02673,40454.6126,0.15783069,0.16789278,0.17865576,0.21786126,0.27775943
9,138658.7393,37931.57487,0.18462169,0.18435143,0.18217413,0.21112935,0.23772338
9,96152.6901,36496.86328,0.11375891,0.16737108,0.25476277,0.28732252,0.17678478
9,81625.04376,32632.19231,0.166014,0.19573273,0.23587324,0.22231498,0.18006518
9,101285.6345,37469.6976,0.17185844,0.16424496,0.1997772,0.23491269,0.22920665
9,53155.96631,24789.037,0.18025675,0.2736212,0.2992616,0.1911718,0.055688549
9,69714.46351,31807.68551,0.19223452,0.2193798,0.20534848,0.19683513,0.18620206
9,89368.30247,36581.09854,0.17339902,0.18409468,0.19719078,0.22798035,0.21733508
9,72116.39306,39077.68185,0.17376491,0.16859001,0.18760622,0.23471315,0.23532574
9,80979.36674,41175.02402,0.14588249,0.14770789,0.17998676,0.25832459,0.26809826
9,78048.92617,35298.1472,0.17120096,0.18043163,0.21274173,0.22842506,0.20720065
9,82338.57437,37561.01928,0.16247439,0.1692525,0.20793761,0.23327225,0.22706321
9,67363.74583,33128.29972,0.19491521,0.2225111,0.2073077,0.17025946,0.20500652
9,95244.31779,44528.05577,0.15703307,0.14809863,0.16877446,0.21531813,0.3107757
9,65184.01275,27213.85485,0.1614629,0.2410205,0.26810491,0.23064673,0.098764993
9,149972.6476,42977.74781,0.18384841,0.18309753,0.18044397,0.20287995,0.24973011
9,80035.57983,27552.39222,0.19511181,0.20095287,0.2790314,0.21659438,0.10830958
9,114345.2307,37890.72394,0.19765981,0.1826959,0.19011039,0.21108796,0.21844596
9,97198.35912,37894.20294,0.17103498,0.17825967,0.19173692,0.22218367,0.23678483
9,63842.4519,32024.49238,0.13583331,0.20625155,0.25234202,0.24714965,0.15842359
9,64418.73177,27726.89193,0.13716103,0.28057864,0.30241704,0.17983361,0.10000973
9,75154.8871,32158.34223,0.13806364,0.19091332,0.24654642,0.26467794,0.15979865
9,109170.4071,35921.62177,0.14647058,0.17933792,0.21758372,0.24823049,0.20837723
9,58081.80339,30607.8099,0.1705478,0.21805027,0.26380187,0.21398412,0.13361594
9,67996.21933,36264.63983,0.13044573,0.17194393,0.23676263,0.26525098,0.19559681
9,57180.79818,26409.91667,0.17559735,0.26533756,0.24670981,0.19313084,0.11922449
9,81896.83391,31615.73032,0.15416199,0.21739899,0.25386071,0.22371595,0.15086234
9,64751.30978,26602.00032,0.19516353,0.25682762,0.23967093,0.19200283,0.11633512
9,95448.67304,37943.02626,0.16483048,0.17035685,0.18483059,0.24840677,0.23157522
9,101030.3041,36985.47884,0.18297756,0.18042368,0.18427208,0.21723361,0.23509294
9,77379.31324,30812.89264,0.13705097,0.21542153,0.259534,0.24564362,0.14234982
9,76195.51821,33995.55222,0.17827472,0.1829399,0.19735846,0.23938867,0.20203811
9,62970.58146,29597.59892,0.15447518,0.22410721,0.24410602,0.25005648,0.12725505
9,87508.33915,38895.37012,0.16863829,0.16080225,0.18337682,0.23468269,0.25250006
9,60774.68701,28001.096,0.17576995,0.22912493,0.26110339,0.17048788,0.16351382
9,45436.00521,21867.8724,0.15301113,0.37045515,0.27836028,0.11839467,0.07977882
9,66913.80709,37091.51044,0.12425362,0.19025545,0.25028795,0.24180339,0.19339956
9,84822.93505,34760.74522,0.16333598,0.18382351,0.21120463,0.2409068,0.20072898
9,64299.47123,29891.05858,0.15142465,0.25058314,0.2345816,0.21386798,0.14954263
9,56660.61266,25661.32905,0.19141096,0.24447784,0.27490276,0.19190598,0.097302511
9,80688.51535,38050.21368,0.087818667,0.15134478,0.25602752,0.29329625,0.2115128
9,76728.71615,43006.07682,0.068229891,0.11457534,0.23189721,0.35028908,0.2350086
9,70250.80711,31348.48081,0.11997527,0.21532749,0.25910097,0.27578256,0.12981375
9,57475.72004,25651.43265,0.16954562,0.25185263,0.28038219,0.19717035,0.10104927
9,63791.38672,33676.70443,0.17658141,0.20167293,0.20280501,0.21346273,0.20547788
9,45670.37743,22531.59392,0.16077238,0.34988871,0.28735235,0.1263832,0.075603344
9,66525.27865,27963.85807,0.17057075,0.22580272,0.2425162,0.23223519,0.12887511
9,88024.03646,33207.62956,0.14155686,0.19347516,0.27073151,0.22321996,0.17101647
9,59687.57669,26895.4098,0.2466536,0.22877984,0.20863084,0.16070469,0.15523107
9,61792.35265,26926.65363,0.15413412,0.24715893,0.3057853,0.20275401,0.090167604
9,45050.2487,24292.95117,0.15557243,0.27207726,0.32850191,0.18436597,0.059482519
9,55453.20182,35411.65104,0.14990328,0.22896105,0.24680376,0.19270267,0.18162923
9,69933.35309,30200.39393,0.13104063,0.23195297,0.28840703,0.22982216,0.11877717
9,44078.66864,32759.31272,0.15380821,0.19415224,0.25040141,0.23649682,0.16514139
9,57355.34264,27293.77713,0.22201417,0.24092406,0.24105605,0.16703682,0.12896882
9,62732.07736,32339.62023,0.13380758,0.20505726,0.27100375,0.2327667,0.15736467
9,66043.24479,32970.82096,0.17044577,0.19671398,0.23125128,0.24278617,0.15880275
9,67682.26823,35407.95443,0.12109624,0.1821076,0.28326434,0.25326926,0.1602625
9,58351.05675,25276.3026,0.17368437,0.25419188,0.29348427,0.18707608,0.091563478
9,79953.45076,33585.64864,0.11686409,0.19431345,0.26345423,0.2525478,0.17282048
9,77058.3465,30000.15237,0.1418017,0.22238088,0.28751507,0.23451592,0.11378641
9,74040.80454,33414.59406,0.16015507,0.21897891,0.23898278,0.21231981,0.16956353
9,76925.75766,27502.95361,0.14787534,0.21404168,0.31215429,0.23464268,0.091286018
9,71015.47656,34988.1263,0.11329712,0.1412017,0.33950913,0.27215636,0.13383569
9,76895.64932,32184.4922,0.16592285,0.19670969,0.24828643,0.2243014,0.16477953
9,62919.02882,30736.2764,0.15000634,0.21982017,0.2444696,0.24033132,0.14537251
9,76182.56426,36414.01883,0.13364701,0.16973114,0.21743967,0.26146621,0.21771601
9,89400.28896,32166.59079,0.13613884,0.20767792,0.27201444,0.23679988,0.14736891
9,84217.7657,33798.99699,0.13166045,0.21430987,0.23801106,0.22902472,0.18699393
9,72183.16348,27191.57332,0.15921484,0.22294152,0.27921808,0.24245183,0.096173629
9,72131.22076,32242.23331,0.12243089,0.19653937,0.26940218,0.2534433,0.15818432
9,62990.5544,30411.31556,0.18755309,0.22037445,0.23193312,0.2040454,0.15609394
9,92821.42098,39668.30664,0.1558326,0.169149,0.18418309,0.2237218,0.26711339
9,57085.83664,29504.23457,0.16343327,0.23633011,0.2604565,0.20407408,0.13570614
9,67705.89103,29430.53248,0.15389897,0.20618351,0.29053569,0.23684259,0.11253927
9,93998.18229,35231.10677,0.16056977,0.19984058,0.21128413,0.21781087,0.21049458
9,87663.37173,34542.00665,0.16456693,0.18020812,0.19985145,0.24592665,0.20944686
9,71812.95833,37623.60938,0.20604727,0.19194721,0.17188613,0.19163102,0.23848841
9,85297.40391,33584.79247,0.14430793,0.20819949,0.26245824,0.23731685,0.14771754
9,91883.93205,36086.49587,0.14284238,0.16911614,0.22055084,0.26459688,0.20289367
9,69546.46871,34684.0783,0.11888514,0.18178871,0.25695193,0.2853145,0.15705979
9,64438.73047,25401.48112,0.23955491,0.198401,0.26175797,0.2072351,0.093051046
9,61866.19401,23245.67708,0.19389555,0.24848442,0.26372689,0.21219143,0.081701823
9,62646.96875,28796.27799,0.17912769,0.21270858,0.27246127,0.22090636,0.11479612
9,54278.32031,32384.15299,0.099479116,0.22387311,0.2207918,0.27121547,0.18464059
9,58836.44401,29468.38216,0.16140163,0.24604531,0.2564376,0.20885907,0.12725639
9,66749.5625,35157.71094,0.098863147,0.20023005,0.25979856,0.22450449,0.21660385
9,64580.29662,34175.588,0.11862388,0.20539066,0.26415035,0.26986027,0.14197478
9,66091.55371,31047.69805,0.15738575,0.20117322,0.25687402,0.2279084,0.15665869
9,71074.0165,40437.03426,0.14197466,0.17960753,0.19862527,0.21411853,0.26567391
9,41275.66778,31168.51276,0.1393647,0.23384006,0.27212241,0.20493305,0.14973968
9,58677.62625,34020.36958,0.15820217,0.20324606,0.23581712,0.20261371,0.20012102
9,73873.28434,31282.66886,0.15012746,0.2063605,0.25001347,0.25306752,0.14043109
9,86143.64724,34882.66863,0.13735047,0.19312617,0.23015046,0.26367527,0.17569764
9,57414.40958,28004.9072,0.15406993,0.24902213,0.28920555,0.18586816,0.1218342
9,75249.25973,31954.4993,0.14265615,0.210071,0.24770463,0.24854505,0.15102316
9,70535.23827,29687.31193,0.1515885,0.22477023,0.26638213,0.23218966,0.12506938
9,67205.79328,32994.22519,0.15275931,0.2605525,0.26549169,0.20809013,0.11310638
9,55890.66858,22538.45649,0.19376978,0.2950266,0.26160845,0.18455429,0.065040864
9,74401.26268,30495.27206,0.14425907,0.20898794,0.27415994,0.23571947,0.13687377
9,79527.70015,30135.26402,0.15742669,0.20392212,0.27305317,0.22894031,0.1366576
9,65356.78441,33204.39178,0.1561579,0.19560127,0.25018561,0.22053729,0.17751813
9,75870.85695,38316.26174,0.12861829,0.17128786,0.21901152,0.24323,0.23785231
9,85852.89575,33628.26885,0.14931615,0.20147742,0.22542839,0.23499475,0.18878323
9,84362.59918,34116.0493,0.16174242,0.18367252,0.24020311,0.22926344,0.18511848
9,63178.88741,28961.13833,0.18491489,0.24157515,0.22906928,0.20317639,0.14126416
9,93725.85302,36099.20627,0.1440475,0.16258377,0.23067145,0.26538327,0.19731408
9,73820.2925,35554.50973,0.14471874,0.1949155,0.24246639,0.2252498,0.19264962
9,79104.46184,32853.25658,0.15064766,0.21688312,0.22214982,0.20902991,0.20128953
9,68024.21336,32455.296,0.16033067,0.2080377,0.24272914,0.21720983,0.17169268
9,76545.98843,37671.34696,0.13924551,0.17516869,0.20709562,0.23822969,0.24026054
9,54978.69719,26019.45857,0.18317938,0.2516807,0.26817474,0.19611335,0.10085194
9,52763.41117,26721.88272,0.1581158,0.25346285,0.28096622,0.1915171,0.11593792
9,67613.96346,29103.58742,0.16120569,0.2251839,0.26204771,0.23054692,0.12101582
9,56108.12309,25315.87892,0.16606019,0.24314596,0.29209623,0.20478186,0.093915872
9,95888.39963,36632.46611,0.1841251,0.17091572,0.20385368,0.22022614,0.22087929
9,77764.21283,33012.25998,0.1399117,0.20278844,0.24656859,0.24571714,0.16501416
9,67682.33844,32231.85404,0.19791079,0.22025551,0.18571472,0.19731846,0.19880055
9,73409.67076,40992.65045,0.12209541,0.15634114,0.23610973,0.25055981,0.23489404
9,59370.95551,26688.42323,0.17140199,0.20396,0.3091037,0.22375004,0.091784276
9,78722.09045,30292.7905,0.15255632,0.20648904,0.27120563,0.2378068,0.13194229
9,80671.05297,32347.20204,0.13166966,0.18897685,0.2766957,0.26481134,0.1378465
9,92029.02701,31266.55359,0.15109465,0.19412476,0.2652269,0.24619572,0.14335805
9,72360.35619,33274.51403,0.14750637,0.19151145,0.24256206,0.24119297,0.17722723
9,63824.18382,29750.07208,0.13832241,0.22617738,0.29078129,0.2450121,0.09970694
9,96677.34115,34675.01432,0.15232475,0.18873194,0.21359091,0.25183797,0.19351457
9,62312.45174,30284.96135,0.16243751,0.22158723,0.27513197,0.20319664,0.13764659
9,100979.4388,31658.22982,0.16158572,0.22063024,0.24517472,0.21630186,0.15630762
9,99938.67055,35654.64084,0.13961163,0.16886191,0.23501964,0.25585884,0.20064801
9,101314.9708,37974.30468,0.10790847,0.1578887,0.21702215,0.2909629,0.22621772
9,62574.22813,29310.41966,0.15175465,0.20329453,0.28613305,0.24400279,0.11481497
9,56755.07228,22859.39087,0.18835494,0.29583821,0.26780394,0.18305759,0.06494534
